Class,Object,Field,Default,Minimum,Maximum,Type,Group
Daylighting:Controls,Level0:Zone20,Illuminance Setpoint at Second Reference Point,300,270,330,Float,G222
Daylighting:Controls,Level0:Zone20,Lighting Control Type,3,2.7,3,Integer,G223
Daylighting:Controls,Level0:Zone20,Maximum Allowable Discomfort Glare Index,22,19.8,24.2,Float,G224
Daylighting:Controls,Level0:Zone20,Minimum Input Power Fraction for Continuous Dimming Control,0.1,0.09,0.11,Float,G225
Daylighting:Controls,Level0:Zone20,Minimum Light Output Fraction for Continuous Dimming Control,0.1,0.09,0.11,Float,G226
Daylighting:Controls,Level0:Zone20,Probability Lighting will be Reset When Needed in Manual Stepped Control,1,0.9,1,Float,G227
ZoneInfiltration:DesignFlowRate,Level0:Zone20 Infiltration,Design Flow Rate,0.008234,0.0074106,0.0090574,Float,G228
ZoneInfiltration:DesignFlowRate,Level0:Zone20 Infiltration,Constant Term Coefficient,1,0.9,1.1,Float,G229
Zone,Level0:Zone43,Type,1,1,1,Integer,G595
Zone,Level0:Zone43,Multiplier,1,1,1.1,Integer,G596
Zone,Level0:Zone43,Volume,4.8172,4.33548,5.29892,Float,G597
Zone,Level0:Zone43,Floor Area,1.4168,1.27512,1.55848,Float,G598
People,People Level0:Zone43,Number of People,0.159311288,0.143380159,0.175242417,Float,G599
People,People Level0:Zone43,Fraction Radiant,0.3,0.27,0.33,Float,G600
People,People Level0:Zone43,Carbon Dioxide Generation Rate,3.82E-08,3.44E-08,4.20E-08,Float,G211
Lights,Level0:Zone43 General lighting,Lighting Level,14.168,12.7512,15.5848,Float,G601
Lights,Level0:Zone43 General lighting,Fraction Radiant,0.42,0.378,0.462,Float,G213
Lights,Level0:Zone43 General lighting,Fraction Visible,0.18,0.162,0.198,Float,G214
Lights,Level0:Zone43 General lighting,Fraction Replaceable,1,0.9,1,Float,G215
ElectricEquipment,Level0:Zone43 Equipment 1,Design Level,7.7641,6.98769,8.54051,Float,G413
ElectricEquipment,Level0:Zone43 Equipment 1,Fraction Radiant,0.2,0.18,0.22,Float,G414
Daylighting:Controls,Level0:Zone43,Total Daylighting Reference Points,1,1,1.1,Integer,G218
Daylighting:Controls,Level0:Zone43,X-Coordinate of First Reference Point,55.709,50.1381,61.2799,Float,G219
Daylighting:Controls,Level0:Zone43,Y-Coordinate of First Reference Point,83.346,75.0114,91.6806,Float,G219
Daylighting:Controls,Level0:Zone43,Z-Coordinate of First Reference Point,4.4,3.96,4.84,Float,G219
Daylighting:Controls,Level0:Zone43,Fraction of Zone Controlled by First Reference Point,1,0.9,1,Float,G220
Daylighting:Controls,Level0:Zone43,Illuminance Setpoint at First Reference Point,200,180,220,Float,G221
Daylighting:Controls,Level0:Zone43,Illuminance Setpoint at Second Reference Point,300,270,330,Float,G222
Daylighting:Controls,Level0:Zone43,Lighting Control Type,3,2.7,3,Integer,G223
Daylighting:Controls,Level0:Zone43,Maximum Allowable Discomfort Glare Index,22,19.8,24.2,Float,G224
Daylighting:Controls,Level0:Zone43,Minimum Input Power Fraction for Continuous Dimming Control,0.1,0.09,0.11,Float,G225
Daylighting:Controls,Level0:Zone43,Minimum Light Output Fraction for Continuous Dimming Control,0.1,0.09,0.11,Float,G226
Daylighting:Controls,Level0:Zone43,Probability Lighting will be Reset When Needed in Manual Stepped Control,1,0.9,1,Float,G227
ZoneInfiltration:DesignFlowRate,Level0:Zone43 Infiltration,Design Flow Rate,0.000308,0.0002772,0.0003388,Float,G228
ZoneInfiltration:DesignFlowRate,Level0:Zone43 Infiltration,Constant Term Coefficient,1,0.9,1.1,Float,G229
Zone,Level0:Zone21,Type,1,1,1,Integer,G602
Zone,Level0:Zone21,Multiplier,1,1,1.1,Integer,G497
Zone,Level0:Zone21,Volume,146.605,131.9445,161.2655,Float,G603
Zone,Level0:Zone21,Floor Area,41.8871,37.69839,46.07581,Float,G499
People,People Level0:Zone21,Number of People,4.6494681,4.18452129,5.11441491,Float,G500
People,People Level0:Zone21,Fraction Radiant,0.3,0.27,0.33,Float,G501
People,People Level0:Zone21,Carbon Dioxide Generation Rate,3.82E-08,3.44E-08,4.20E-08,Float,G211
Lights,Level0:Zone21 General lighting,Lighting Level,837.742,753.9678,921.5162,Float,G502
Lights,Level0:Zone21 General lighting,Fraction Radiant,0.42,0.378,0.462,Float,G213
Lights,Level0:Zone21 General lighting,Fraction Visible,0.18,0.162,0.198,Float,G214
Lights,Level0:Zone21 General lighting,Fraction Replaceable,1,0.9,1,Float,G215
ElectricEquipment,Level0:Zone21 Equipment 1,Design Level,493.0112,443.71008,542.31232,Float,G503
ElectricEquipment,Level0:Zone21 Equipment 1,Fraction Radiant,0.2,0.18,0.22,Float,G504
WaterUse:Equipment,DHW Level0:Zone21,Peak Flow Rate,2.59E-07,2.33E-07,2.84E-07,Float,G505
Daylighting:Controls,Level0:Zone21,Total Daylighting Reference Points,1,1,1.1,Integer,G218
Daylighting:Controls,Level0:Zone21,X-Coordinate of First Reference Point,79.421,71.4789,87.3631,Float,G219
Daylighting:Controls,Level0:Zone21,Y-Coordinate of First Reference Point,113.614,102.2526,124.9754,Float,G219
Daylighting:Controls,Level0:Zone21,Z-Coordinate of First Reference Point,4.3,3.87,4.73,Float,G219
Daylighting:Controls,Level0:Zone21,Fraction of Zone Controlled by First Reference Point,1,0.9,1,Float,G220
Daylighting:Controls,Level0:Zone21,Illuminance Setpoint at First Reference Point,400,360,440,Float,G221
Daylighting:Controls,Level0:Zone21,Illuminance Setpoint at Second Reference Point,300,270,330,Float,G222
Daylighting:Controls,Level0:Zone21,Lighting Control Type,3,2.7,3,Integer,G223
Daylighting:Controls,Level0:Zone21,Maximum Allowable Discomfort Glare Index,22,19.8,24.2,Float,G224
Daylighting:Controls,Level0:Zone21,Minimum Input Power Fraction for Continuous Dimming Control,0.1,0.09,0.11,Float,G225
Daylighting:Controls,Level0:Zone21,Minimum Light Output Fraction for Continuous Dimming Control,0.1,0.09,0.11,Float,G226
Daylighting:Controls,Level0:Zone21,Probability Lighting will be Reset When Needed in Manual Stepped Control,1,0.9,1,Float,G227
ZoneInfiltration:DesignFlowRate,Level0:Zone21 Infiltration,Design Flow Rate,0.009366,0.0084294,0.0103026,Float,G228
ZoneInfiltration:DesignFlowRate,Level0:Zone21 Infiltration,Constant Term Coefficient,1,0.9,1.1,Float,G229
Zone,Level0:Zone45,Type,1,1,1,Integer,G604
Zone,Level0:Zone45,Multiplier,1,1,1.1,Integer,G605
Zone,Level0:Zone45,Volume,45.8032,41.22288,50.38352,Float,G606
Zone,Level0:Zone45,Floor Area,13.4715,12.12435,14.81865,Float,G607
People,People Level0:Zone45,Number of People,1.4953365,1.34580285,1.64487015,Float,G608
People,People Level0:Zone45,Fraction Radiant,0.3,0.27,0.33,Float,G609
People,People Level0:Zone45,Carbon Dioxide Generation Rate,3.82E-08,3.44E-08,4.20E-08,Float,G211
Lights,Level0:Zone45 General lighting,Lighting Level,269.43,242.487,296.373,Float,G610
Lights,Level0:Zone45 General lighting,Fraction Radiant,0.42,0.378,0.462,Float,G213
Lights,Level0:Zone45 General lighting,Fraction Visible,0.18,0.162,0.198,Float,G214
Lights,Level0:Zone45 General lighting,Fraction Replaceable,1,0.9,1,Float,G215
ElectricEquipment,Level0:Zone45 Equipment 1,Design Level,158.5596,142.70364,174.41556,Float,G413
ElectricEquipment,Level0:Zone45 Equipment 1,Fraction Radiant,0.2,0.18,0.22,Float,G414
WaterUse:Equipment,DHW Level0:Zone45,Peak Flow Rate,8.32E-08,7.48E-08,9.15E-08,Float,G611
Daylighting:Controls,Level0:Zone45,Total Daylighting Reference Points,1,1,1.1,Integer,G218
Daylighting:Controls,Level0:Zone45,X-Coordinate of First Reference Point,56.659,50.9931,62.3249,Float,G219
Daylighting:Controls,Level0:Zone45,Y-Coordinate of First Reference Point,80.71,72.639,88.781,Float,G219
Daylighting:Controls,Level0:Zone45,Z-Coordinate of First Reference Point,4.4,3.96,4.84,Float,G219
Daylighting:Controls,Level0:Zone45,Fraction of Zone Controlled by First Reference Point,1,0.9,1,Float,G220
Daylighting:Controls,Level0:Zone45,Illuminance Setpoint at First Reference Point,400,360,440,Float,G221
Daylighting:Controls,Level0:Zone45,Illuminance Setpoint at Second Reference Point,300,270,330,Float,G222
Daylighting:Controls,Level0:Zone45,Lighting Control Type,3,2.7,3,Integer,G223
Daylighting:Controls,Level0:Zone45,Maximum Allowable Discomfort Glare Index,22,19.8,24.2,Float,G224
Daylighting:Controls,Level0:Zone45,Minimum Input Power Fraction for Continuous Dimming Control,0.1,0.09,0.11,Float,G225
Daylighting:Controls,Level0:Zone45,Minimum Light Output Fraction for Continuous Dimming Control,0.1,0.09,0.11,Float,G226
Daylighting:Controls,Level0:Zone45,Probability Lighting will be Reset When Needed in Manual Stepped Control,1,0.9,1,Float,G227
ZoneInfiltration:DesignFlowRate,Level0:Zone45 Infiltration,Design Flow Rate,0.002926,0.0026334,0.0032186,Float,G228
ZoneInfiltration:DesignFlowRate,Level0:Zone45 Infiltration,Constant Term Coefficient,1,0.9,1.1,Float,G229
Zone,Level0:Zone30,Type,1,1,1,Integer,G612
Zone,Level0:Zone30,Multiplier,1,1,1.1,Integer,G613
Zone,Level0:Zone30,Volume,118.7994,106.91946,130.67934,Float,G614
Zone,Level0:Zone30,Floor Area,34.941,31.4469,38.4351,Float,G615
People,People Level0:Zone30,Number of People,3.878451,3.4906059,4.2662961,Float,G616
People,People Level0:Zone30,Fraction Radiant,0.3,0.27,0.33,Float,G617
People,People Level0:Zone30,Carbon Dioxide Generation Rate,3.82E-08,3.44E-08,4.20E-08,Float,G211
Lights,Level0:Zone30 General lighting,Lighting Level,698.82,628.938,768.702,Float,G618
Lights,Level0:Zone30 General lighting,Fraction Radiant,0.42,0.378,0.462,Float,G213
Lights,Level0:Zone30 General lighting,Fraction Visible,0.18,0.162,0.198,Float,G214
Lights,Level0:Zone30 General lighting,Fraction Replaceable,1,0.9,1,Float,G215
ElectricEquipment,Level0:Zone30 Equipment 1,Design Level,411.2556,370.13004,452.38116,Float,G413
ElectricEquipment,Level0:Zone30 Equipment 1,Fraction Radiant,0.2,0.18,0.22,Float,G414
WaterUse:Equipment,DHW Level0:Zone30,Peak Flow Rate,2.16E-07,1.94E-07,2.37E-07,Float,G619
Daylighting:Controls,Level0:Zone30,Total Daylighting Reference Points,1,1,1.1,Integer,G218
Daylighting:Controls,Level0:Zone30,X-Coordinate of First Reference Point,57.601,51.8409,63.3611,Float,G219
Daylighting:Controls,Level0:Zone30,Y-Coordinate of First Reference Point,77.1,69.39,84.81,Float,G219
Daylighting:Controls,Level0:Zone30,Z-Coordinate of First Reference Point,4.4,3.96,4.84,Float,G219
Daylighting:Controls,Level0:Zone30,Fraction of Zone Controlled by First Reference Point,1,0.9,1,Float,G220
Daylighting:Controls,Level0:Zone30,Illuminance Setpoint at First Reference Point,400,360,440,Float,G221
Daylighting:Controls,Level0:Zone30,Illuminance Setpoint at Second Reference Point,300,270,330,Float,G222
Daylighting:Controls,Level0:Zone30,Lighting Control Type,3,2.7,3,Integer,G223
Daylighting:Controls,Level0:Zone30,Maximum Allowable Discomfort Glare Index,22,19.8,24.2,Float,G224
Daylighting:Controls,Level0:Zone30,Minimum Input Power Fraction for Continuous Dimming Control,0.1,0.09,0.11,Float,G225
Daylighting:Controls,Level0:Zone30,Minimum Light Output Fraction for Continuous Dimming Control,0.1,0.09,0.11,Float,G226
Daylighting:Controls,Level0:Zone30,Probability Lighting will be Reset When Needed in Manual Stepped Control,1,0.9,1,Float,G227
ZoneInfiltration:DesignFlowRate,Level0:Zone30 Infiltration,Design Flow Rate,0.00759,0.006831,0.008349,Float,G228
ZoneInfiltration:DesignFlowRate,Level0:Zone30 Infiltration,Constant Term Coefficient,1,0.9,1.1,Float,G229
Zone,Level0:Zone23,Type,1,1,1,Integer,G620
Zone,Level0:Zone23,Multiplier,1,1,1.1,Integer,G497
Zone,Level0:Zone23,Volume,102.9626,92.66634,113.25886,Float,G621
Zone,Level0:Zone23,Floor Area,29.4179,26.47611,32.35969,Float,G499
People,People Level0:Zone23,Number of People,3.2653869,2.93884821,3.59192559,Float,G500
People,People Level0:Zone23,Fraction Radiant,0.3,0.27,0.33,Float,G501
People,People Level0:Zone23,Carbon Dioxide Generation Rate,3.82E-08,3.44E-08,4.20E-08,Float,G211
Lights,Level0:Zone23 General lighting,Lighting Level,588.358,529.5222,647.1938,Float,G502
Lights,Level0:Zone23 General lighting,Fraction Radiant,0.42,0.378,0.462,Float,G213
Lights,Level0:Zone23 General lighting,Fraction Visible,0.18,0.162,0.198,Float,G214
Lights,Level0:Zone23 General lighting,Fraction Replaceable,1,0.9,1,Float,G215
ElectricEquipment,Level0:Zone23 Equipment 1,Design Level,346.2487,311.62383,380.87357,Float,G503
ElectricEquipment,Level0:Zone23 Equipment 1,Fraction Radiant,0.2,0.18,0.22,Float,G504
WaterUse:Equipment,DHW Level0:Zone23,Peak Flow Rate,1.82E-07,1.63E-07,2.00E-07,Float,G505
Daylighting:Controls,Level0:Zone23,Total Daylighting Reference Points,1,1,1.1,Integer,G218
Daylighting:Controls,Level0:Zone23,X-Coordinate of First Reference Point,83.719,75.3471,92.0909,Float,G219
Daylighting:Controls,Level0:Zone23,Y-Coordinate of First Reference Point,110.362,99.3258,121.3982,Float,G219
Daylighting:Controls,Level0:Zone23,Z-Coordinate of First Reference Point,4.3,3.87,4.73,Float,G219
Daylighting:Controls,Level0:Zone23,Fraction of Zone Controlled by First Reference Point,1,0.9,1,Float,G220
Daylighting:Controls,Level0:Zone23,Illuminance Setpoint at First Reference Point,400,360,440,Float,G221
Daylighting:Controls,Level0:Zone23,Illuminance Setpoint at Second Reference Point,300,270,330,Float,G222
Daylighting:Controls,Level0:Zone23,Lighting Control Type,3,2.7,3,Integer,G223
Daylighting:Controls,Level0:Zone23,Maximum Allowable Discomfort Glare Index,22,19.8,24.2,Float,G224
Daylighting:Controls,Level0:Zone23,Minimum Input Power Fraction for Continuous Dimming Control,0.1,0.09,0.11,Float,G225
Daylighting:Controls,Level0:Zone23,Minimum Light Output Fraction for Continuous Dimming Control,0.1,0.09,0.11,Float,G226
Daylighting:Controls,Level0:Zone23,Probability Lighting will be Reset When Needed in Manual Stepped Control,1,0.9,1,Float,G227
ZoneInfiltration:DesignFlowRate,Level0:Zone23 Infiltration,Design Flow Rate,0.006578,0.0059202,0.0072358,Float,G228
ZoneInfiltration:DesignFlowRate,Level0:Zone23 Infiltration,Constant Term Coefficient,1,0.9,1.1,Float,G229
Zone,Level0:Zone4,Type,1,1,1,Integer,G622
Zone,Level0:Zone4,Multiplier,1,1,1.1,Integer,G538
Zone,Level0:Zone4,Volume,157.233,141.5097,172.9563,Float,G623
Zone,Level0:Zone4,Floor Area,44.9237,40.43133,49.41607,Float,G540
People,People Level0:Zone4,Number of People,4.9865307,4.48787763,5.48518377,Float,G541
People,People Level0:Zone4,Fraction Radiant,0.3,0.27,0.33,Float,G542
People,People Level0:Zone4,Carbon Dioxide Generation Rate,3.82E-08,3.44E-08,4.20E-08,Float,G211
Lights,Level0:Zone4 General lighting,Lighting Level,898.474,808.6266,988.3214,Float,G543
Lights,Level0:Zone4 General lighting,Fraction Radiant,0.42,0.378,0.462,Float,G213
Lights,Level0:Zone4 General lighting,Fraction Visible,0.18,0.162,0.198,Float,G214
Lights,Level0:Zone4 General lighting,Fraction Replaceable,1,0.9,1,Float,G215
ElectricEquipment,Level0:Zone4 Equipment 1,Design Level,528.7519,475.87671,581.62709,Float,G216
ElectricEquipment,Level0:Zone4 Equipment 1,Fraction Radiant,0.2,0.18,0.22,Float,G217
WaterUse:Equipment,DHW Level0:Zone4,Peak Flow Rate,2.77E-07,2.50E-07,3.05E-07,Float,G611
Daylighting:Controls,Level0:Zone4,Total Daylighting Reference Points,1,1,1.1,Integer,G218
Daylighting:Controls,Level0:Zone4,X-Coordinate of First Reference Point,92.01,82.809,101.211,Float,G219
Daylighting:Controls,Level0:Zone4,Y-Coordinate of First Reference Point,103.405,93.0645,113.7455,Float,G219
Daylighting:Controls,Level0:Zone4,Z-Coordinate of First Reference Point,4.3,3.87,4.73,Float,G219
Daylighting:Controls,Level0:Zone4,Fraction of Zone Controlled by First Reference Point,1,0.9,1,Float,G220
Daylighting:Controls,Level0:Zone4,Illuminance Setpoint at First Reference Point,400,360,440,Float,G221
Daylighting:Controls,Level0:Zone4,Illuminance Setpoint at Second Reference Point,300,270,330,Float,G222
Daylighting:Controls,Level0:Zone4,Lighting Control Type,3,2.7,3,Integer,G223
Daylighting:Controls,Level0:Zone4,Maximum Allowable Discomfort Glare Index,22,19.8,24.2,Float,G224
Daylighting:Controls,Level0:Zone4,Minimum Input Power Fraction for Continuous Dimming Control,0.1,0.09,0.11,Float,G225
Daylighting:Controls,Level0:Zone4,Minimum Light Output Fraction for Continuous Dimming Control,0.1,0.09,0.11,Float,G226
Daylighting:Controls,Level0:Zone4,Probability Lighting will be Reset When Needed in Manual Stepped Control,1,0.9,1,Float,G227
ZoneInfiltration:DesignFlowRate,Level0:Zone4 Infiltration,Design Flow Rate,0.010045,0.0090405,0.0110495,Float,G228
ZoneInfiltration:DesignFlowRate,Level0:Zone4 Infiltration,Constant Term Coefficient,1,0.9,1.1,Float,G229
Zone,Level0:Zone25,Type,1,1,1,Integer,G624
Zone,Level0:Zone25,Multiplier,1,1,1.1,Integer,G497
Zone,Level0:Zone25,Volume,89.0464,80.14176,97.95104,Float,G625
Zone,Level0:Zone25,Floor Area,25.4418,22.89762,27.98598,Float,G499
People,People Level0:Zone25,Number of People,2.8240398,2.54163582,3.10644378,Float,G500
People,People Level0:Zone25,Fraction Radiant,0.3,0.27,0.33,Float,G501
People,People Level0:Zone25,Carbon Dioxide Generation Rate,3.82E-08,3.44E-08,4.20E-08,Float,G211
Lights,Level0:Zone25 General lighting,Lighting Level,508.836,457.9524,559.7196,Float,G502
Lights,Level0:Zone25 General lighting,Fraction Radiant,0.42,0.378,0.462,Float,G213
Lights,Level0:Zone25 General lighting,Fraction Visible,0.18,0.162,0.198,Float,G214
Lights,Level0:Zone25 General lighting,Fraction Replaceable,1,0.9,1,Float,G215
ElectricEquipment,Level0:Zone25 Equipment 1,Design Level,299.45,269.505,329.395,Float,G503
ElectricEquipment,Level0:Zone25 Equipment 1,Fraction Radiant,0.2,0.18,0.22,Float,G504
WaterUse:Equipment,DHW Level0:Zone25,Peak Flow Rate,1.57E-07,1.41E-07,1.73E-07,Float,G505
Daylighting:Controls,Level0:Zone25,Total Daylighting Reference Points,1,1,1.1,Integer,G218
Daylighting:Controls,Level0:Zone25,X-Coordinate of First Reference Point,88.456,79.6104,97.3016,Float,G219
Daylighting:Controls,Level0:Zone25,Y-Coordinate of First Reference Point,107.591,96.8319,118.3501,Float,G219
Daylighting:Controls,Level0:Zone25,Z-Coordinate of First Reference Point,4.3,3.87,4.73,Float,G219
Daylighting:Controls,Level0:Zone25,Fraction of Zone Controlled by First Reference Point,1,0.9,1,Float,G220
Daylighting:Controls,Level0:Zone25,Illuminance Setpoint at First Reference Point,400,360,440,Float,G221
Daylighting:Controls,Level0:Zone25,Illuminance Setpoint at Second Reference Point,300,270,330,Float,G222
Daylighting:Controls,Level0:Zone25,Lighting Control Type,3,2.7,3,Integer,G223
Daylighting:Controls,Level0:Zone25,Maximum Allowable Discomfort Glare Index,22,19.8,24.2,Float,G224
Daylighting:Controls,Level0:Zone25,Minimum Input Power Fraction for Continuous Dimming Control,0.1,0.09,0.11,Float,G225
Daylighting:Controls,Level0:Zone25,Minimum Light Output Fraction for Continuous Dimming Control,0.1,0.09,0.11,Float,G226
Daylighting:Controls,Level0:Zone25,Probability Lighting will be Reset When Needed in Manual Stepped Control,1,0.9,1,Float,G227
ZoneInfiltration:DesignFlowRate,Level0:Zone25 Infiltration,Design Flow Rate,0.005689,0.0051201,0.0062579,Float,G228
ZoneInfiltration:DesignFlowRate,Level0:Zone25 Infiltration,Constant Term Coefficient,1,0.9,1.1,Float,G229
Zone,Level0:Zone38,Type,1,1,1,Integer,G626
Zone,Level0:Zone38,Multiplier,1,1,1.1,Integer,G497
Zone,Level0:Zone38,Volume,141.896,127.7064,156.0856,Float,G627
Zone,Level0:Zone38,Floor Area,41.7341,37.56069,45.90751,Float,G499
People,People Level0:Zone38,Number of People,4.6324851,4.16923659,5.09573361,Float,G500
